track_id,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
7qtAgn9mwxygsPOsUDVRRt,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Survivor,64,Destiny's Child,Survivor,https://i.scdn.co/image/ab67616d0000b27369c31a0f21885826fa6813f0,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",70,0.524,0.904,8,-2.071,1,0.398,0.0533,0.0,0.776,0.655,161.188,254040,4,pop
7F9vK8hNFMml4GtHsaXui6,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Back to You (feat. Bebe Rexha & Digital Farm Animals),69,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),https://i.scdn.co/image/ab67616d0000b273327d7ffa53a268bf7411c28b,['pop'],69,0.683,0.53,5,-4.918,0,0.142,0.207,0.0,0.394,0.645,75.016,190428,4,pop
4GSqiK9YdVNhilXMFtCiQB,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Devil I Know,60,Allie X,Cape God,https://i.scdn.co/image/ab67616d0000b27332ef63bcb552e1e9c1ecf475,"['alt z', 'art pop', 'australian pop', 'canadian electropop', 'canadian pop', 'dance pop', 'dark pop', 'electropop', 'escape room', 'indie poptimism', 'metropopolis', 'pop']",56,0.51,0.536,1,-5.988,1,0.0399,0.0217,7.29e-06,0.0869,0.384,90.763,172880,4,pop
2k9N4caeCIJLOWwWwssrEM,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Easily,73,Bruno Major,A Song For Every Moon,https://i.scdn.co/image/ab67616d0000b273e6dfaed2104e0512b7f22256,['pop'],68,0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,210240,3,pop
00Mb3DuaIH1kjrwOku9CGU,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Sk8er Boi,77,Avril Lavigne,Let Go,https://i.scdn.co/image/ab67616d0000b273f7ec724fbf97a30869d06240,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",76,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000,4,pop
4Q6wZlZhrwVVmGhJtmGUtG,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Sing It With Me,65,JP Cooper,She,https://i.scdn.co/image/ab67616d0000b273b83f07334d43dff80438ec2e,"['dance pop', 'neo mellow', 'pop', 'tropical house', 'uk pop']",69,0.54,0.793,5,-4.379,1,0.0492,0.0744,0.0,0.354,0.4,112.219,201199,4,pop
3bC1ahPIYt1btJzSSEyyrF,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Whistle,77,Flo Rida,Wild Ones,https://i.scdn.co/image/ab67616d0000b273871d85943145dde548f4ae09,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",77,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,4,pop
3SErMoIKdRELto2OspGs5L,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,idfc,80,blackbear,dead,https://i.scdn.co/image/ab67616d0000b2736ac1ad714f815e19c2372401,"['electropop', 'pop', 'pop rap']",80,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207027,4,pop
2vLWF4yFhTHQZVwrPTjH1s,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Floating (feat. Khalid),66,Alina Baraz,The Color Of You,https://i.scdn.co/image/ab67616d0000b2733c054a9aaef660a1fabf87aa,"['etherpop', 'pop', 'r&b']",64,0.66,0.447,1,-9.026,0,0.0482,0.81,2.15e-06,0.11,0.578,84.95,174490,4,pop
410smJMzhna1ADC2ldqVHu,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Hoodie,60,Hey Violet,From The Outside,https://i.scdn.co/image/ab67616d0000b273f543c5344074c07618c3340d,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']",56,0.688,0.699,11,-5.0,1,0.0445,0.0126,6.16e-06,0.391,0.385,94.935,219183,4,pop
495O1Affo7AurEPQcvcr18,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Cooler Than Me - Single Mix,61,Mike Posner,31 Minutes to Takeoff,https://i.scdn.co/image/ab67616d0000b273f25e817928edb73d38a27630,"['dance pop', 'edm', 'pop', 'pop rap']",70,0.75,0.818,7,-4.601,0,0.0551,0.146,0.0,0.686,0.652,129.963,213293,4,pop
1Wdj4wRDYS7aT4CoPS0mAH,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,You Are Enough,72,Sleeping At Last,Atlas: I,https://i.scdn.co/image/ab67616d0000b273e46541278af6c9ba6881cb7e,"['ambient worship', 'chamber pop', 'pop']",69,0.593,0.5,1,-8.532,1,0.029,0.707,1.24e-05,0.0837,0.465,117.996,180087,4,pop
0Dc7J9VPV4eOInoxUiZrsL,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Don't Tell 'Em,73,Jeremih,Late Nights: The Album,https://i.scdn.co/image/ab67616d0000b273262c8e955ad5c60b1d0abf53,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",74,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,266840,4,pop
1Ia95g66IhlAJ3qVI4qI8W,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Slow,66,SHY Martin,Slow,https://i.scdn.co/image/ab67616d0000b273c494f30f5e13179d4ba00f79,"['alt z', 'australian pop', 'electropop', 'pop', 'swedish electropop']",63,0.636,0.243,2,-9.509,1,0.04,0.815,0.0,0.111,0.239,142.016,163547,4,pop
5hHvFrMnwic82WwRLr4WY0,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Her,78,Megan Thee Stallion,Traumazine,https://i.scdn.co/image/ab67616d0000b2731182d680c2894b4e0f39033e,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']",82,0.945,0.848,1,-4.76,1,0.326,0.374,3.31e-05,0.101,0.819,119.918,137107,4,pop
219slQu3ALbTSAe9P22hvE,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Happiest Year,76,Jaymes Young,Feel Something (Deluxe),https://i.scdn.co/image/ab67616d0000b2734fa99b79cb393270c88adfdf,"['modern rock', 'pop']",71,0.502,0.168,1,-14.061,1,0.0486,0.885,0.0,0.111,0.355,112.881,228443,3,pop
6ic8OlLUNEATToEFU3xmaH,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Gimme More,79,Britney Spears,Blackout,https://i.scdn.co/image/ab67616d0000b273ca10fae7d292c52f7e8b11ca,"['dance pop', 'pop', 'post-teen pop']",80,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,4,pop
4wH4dJgrsxONID6KS2tDQM,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Maneater,79,Nelly Furtado,Loose,https://i.scdn.co/image/ab67616d0000b273a6f439c8957170652f9410e2,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",74,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,4,pop
76YSWx6L6FNsuaP6GWBb8P,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,All For Us,70,Labrinth,Imagination & the Misfit Kid,https://i.scdn.co/image/ab67616d0000b27343bc512b34c0dba811c70e12,"['indie poptimism', 'pop']",78,0.46,0.66,3,-6.642,1,0.0652,0.0108,0.000139,0.34,0.18,141.722,191710,4,pop
46lFttIf5hnUZMGvjK0Wxo,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Runaway (U & I),74,Galantis,Pharmacy,https://i.scdn.co/image/ab67616d0000b2732b517912fd69652ff10d8e11,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",74,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,4,pop
1qEmFfgcLObUfQm0j1W2CK,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Late Night Talking,93,Harry Styles,Harry's House,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,['pop'],91,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,177955,4,pop
6rSUrh8ErKSKfbH0t0IzCM,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Moment,61,Victoria Monét,JAGUAR,https://i.scdn.co/image/ab67616d0000b27350aa87e1dea05ba3155bbbb2,"['alternative r&b', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'rap']",61,0.571,0.431,1,-8.889,1,0.0547,0.637,0.00524,0.122,0.361,130.111,179413,4,pop
02b5L9jExmkRTdUTqXFzmR,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Primadonna,50,MARINA,Electra Heart,https://i.scdn.co/image/ab67616d0000b273dd7430c4df164fe74465fa58,"['dance pop', 'electropop', 'metropopolis', 'pop', 'uk alternative pop']",73,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,221075,4,pop
63wx9vdskaXbYxyDx4oJCZ,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,B.S. (feat. H.E.R.),70,Jhené Aiko,Chilombo,https://i.scdn.co/image/ab67616d0000b273b87ac71d440973d20f4c8473,"['pop', 'r&b', 'urban contemporary']",77,0.617,0.525,8,-10.426,0,0.12,0.554,1.1e-06,0.135,0.377,135.781,212867,4,pop
2BOqDYLOJBiMOXShCV1neZ,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Dancing On My Own,79,Calum Scott,Only Human (Deluxe),https://i.scdn.co/image/ab67616d0000b273f2d671c22b70e01b78a618a8,"['neo mellow', 'pop', 'uk pop']",78,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,260285,4,pop
7xg41ENLdW3nyy2p5C28ZW,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Fuck Up The Friendship,64,Leah Kate,What Just Happened?,https://i.scdn.co/image/ab67616d0000b273c86cfed15675adeb5c40786c,"['alt z', 'pop', 'uk pop']",66,0.744,0.736,1,-5.258,0,0.291,0.142,1.1e-05,0.11,0.77,103.993,172758,4,pop
1LATNENlG0Cm05l7TfSTFT,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Is It Really Me You're Missing,39,Nina Nesbitt,"The Sun Will Come Up, The Seasons Will Change",https://i.scdn.co/image/ab67616d0000b273c385ceab2d6eebaa54d24c01,"['alt z', 'dance pop', 'electropop', 'neo-singer-songwriter', 'pop', 'post-teen pop', 'uk pop', 'viral pop']",60,0.533,0.295,6,-6.062,1,0.0641,0.645,0.0,0.119,0.0588,147.081,232800,4,pop
53QF56cjZA9RTuuMZDrSA6,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,I Won't Give Up,70,Jason Mraz,Love Is a Four Letter Word (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b27346e379c721504777a62bd9b8,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",72,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,240166,3,pop
6cc7nzmG4iClAyl47BOf2Z,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Loved You Once,57,Clara Mae,Drunk On Emotions,https://i.scdn.co/image/ab67616d0000b27316a9f3a56507399734e43e72,"['alt z', 'australian pop', 'electropop', 'pop', 'post-teen pop', 'swedish pop']",60,0.445,0.436,4,-5.988,1,0.042,0.655,0.0,0.157,0.308,77.732,148604,3,pop
65gLJGey4u4KFFqoC5fzFJ,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Brother,76,Kodaline,Politics of Living,https://i.scdn.co/image/ab67616d0000b2732112db8aa9dabc6cdd9e14d0,"['irish pop', 'pop', 'pop rock', 'shiver pop']",70,0.519,0.625,10,-5.909,1,0.0482,0.349,0.0,0.121,0.21,120.103,203187,4,pop
6IwKcFdiRQZOWeYNhUiWIv,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,No One,77,Alicia Keys,As I Am (Expanded Edition),https://i.scdn.co/image/ab67616d0000b273ae33b6bc69fe5405f6884b7e,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",77,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,253813,4,pop
2xyx0o4xNOLLjBSbOOdcbA,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Playing Games (with Bryson Tiller) - Extended Version,77,Summer Walker,Over It,https://i.scdn.co/image/ab67616d0000b273b5ed9187ac7f8aa281a547e3,"['pop', 'r&b', 'rap']",78,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227,4,pop
3MEruRteiUZXkStfTlZqRn,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Back to the Streets (feat. Jhené Aiko),65,Saweetie,Back to the Streets (feat. Jhené Aiko),https://i.scdn.co/image/ab67616d0000b273ba200e818b41aa680a6c629c,"['cali rap', 'dance pop', 'pop', 'rap', 'trap queen']",73,0.865,0.792,4,-4.207,1,0.0677,0.168,1.46e-05,0.107,0.562,101.985,189496,4,pop
5JKnYZOhSP7rOK0jPYcCjV,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,t r a n s p a r e n t s o u l feat. Travis Barker,66,WILLOW,lately I feel EVERYTHING,https://i.scdn.co/image/ab67616d0000b27302b0ac4db2fd46d936e748cd,"['afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop']",76,0.374,0.83,11,-5.203,0,0.0584,0.00213,0.0,0.15,0.204,90.19,168398,4,pop
59dLtGBS26x7kc0rHbaPrq,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Nothin' on You (feat. Bruno Mars),75,B.o.B,B.o.B Presents: The Adventures of Bobby Ray,https://i.scdn.co/image/ab67616d0000b273484d121f0e2d2caf87d5d10b,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",72,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320,4,pop
7IzN1BfaQ8fmTHYPRPhNws,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Luxury,67,Azealia Banks,Broke with Expensive Taste,https://i.scdn.co/image/ab67616d0000b273b5efe29cb31508624b9f59d5,"['alternative r&b', 'dance pop', 'escape room', 'hip house', 'lgbtq+ hip hop', 'pop', 'rap', 'trap queen', 'viral rap']",61,0.689,0.91,8,-6.808,1,0.184,0.0196,1.81e-05,0.272,0.569,121.988,168097,4,pop
4kLLWz7srcuLKA7Et40PQR,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,I Gotta Feeling,81,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],https://i.scdn.co/image/ab67616d0000b2730bd44f5ff9ecc99f7770acc5,"['dance pop', 'pop', 'pop rap']",80,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133,4,pop
0uBdQzKghx88d2Lp8SLFKJ,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,I'm In Love With You,76,The 1975,I'm In Love With You,https://i.scdn.co/image/ab67616d0000b27398551386d3d790a830bc24b8,"['modern alternative rock', 'modern rock', 'pop', 'rock']",76,0.668,0.902,2,-3.924,1,0.0386,0.169,8.74e-05,0.198,0.913,119.008,262624,4,pop
21oJ1K99GBJrE2GVQGVjA0,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Frozen,61,Sabrina Claudio,About Time,https://i.scdn.co/image/ab67616d0000b27376165991d7aeecce3634f554,"['pop', 'r&b']",63,0.486,0.419,5,-6.415,1,0.0563,0.741,6.59e-05,0.096,0.227,119.065,244910,3,pop
23oYG6HAbahMQEtjk0M7GK,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Narcissist,76,Lauren Spencer Smith,Narcissist,https://i.scdn.co/image/ab67616d0000b273020e812a95314e4ea67162bb,"['gen z singer-songwriter', 'pop']",71,0.58,0.485,3,-5.438,1,0.0312,0.696,0.0,0.0959,0.158,113.797,172878,4,pop
6brl7bwOHmGFkNw3MBqssT,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,So Sick,76,Ne-Yo,In My Own Words,https://i.scdn.co/image/ab67616d0000b273987a1825341694ec9bc62457,"['dance pop', 'pop', 'r&b', 'urban contemporary']",77,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,207187,4,pop
1zu2GKHPJIsUu80SUJX4H4,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Devil Doesn’t Bargain,80,Alec Benjamin,(Un)Commentary,https://i.scdn.co/image/ab67616d0000b2730c8a0405b0035e48ab780eec,"['alt z', 'dream smp', 'electropop', 'pop']",76,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,163613,4,pop
6ZahaGPhyiXTi1pLEtGM6e,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Sweet Little Lies,60,bülow,Sweet Little Lies,https://i.scdn.co/image/ab67616d0000b273d2bb38e4abc36b70fd1ed197,"['alt z', 'electropop', 'indie poptimism', 'indietronica', 'pop', 'social media pop']",57,0.648,0.727,0,-3.791,1,0.142,0.229,0.0,0.17,0.689,160.024,175067,4,pop
3ebXMykcMXOcLeJ9xZ17XH,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Scared to Be Lonely,77,Martin Garrix,Scared to Be Lonely,https://i.scdn.co/image/ab67616d0000b27364f8a309aa3c0a66a31fc374,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']",76,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,4,pop
5IUtvfNvOyVYZUa6AJFrnP,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Spicy (feat. Post Malone),74,Ty Dolla $ign,Featuring Ty Dolla $ign,https://i.scdn.co/image/ab67616d0000b2739b6cff14d6cdf4b6a2be3a4f,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",80,0.782,0.51,4,-5.724,0,0.0419,0.143,0.0,0.115,0.118,99.993,143375,4,pop
4ka1FkKAMde6dQAFFMXKac,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,i hope ur miserable until ur dead,71,Nessa Barrett,i hope ur miserable until ur dead,https://i.scdn.co/image/ab67616d0000b27343fd9d2da3b26df82b9e0fe7,"['alt z', 'electropop', 'pop', 'social media pop']",69,0.706,0.544,2,-7.275,1,0.0306,0.0273,0.0,0.087,0.477,115.935,177583,4,pop
5WoaF1B5XIEnWfmb5NZikf,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Sky Walker (feat. Travis Scott),73,Miguel,War & Leisure,https://i.scdn.co/image/ab67616d0000b2735e9dff10c31ac14c6c6c920d,"['dance pop', 'pop', 'r&b', 'urban contemporary']",77,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,259333,4,pop
20ORwCJusz4KS2PbTPVNKo,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Leavin',63,Jesse McCartney,Departure - Recharged,https://i.scdn.co/image/ab67616d0000b27340cf6d7e6353abac2fb22b7c,"['dance pop', 'neo mellow', 'pop', 'post-teen pop']",60,0.687,0.71,9,-5.84,1,0.0522,0.0283,3.71e-06,0.0689,0.886,79.235,216880,4,pop
09yhMTRqQ1I1dniu3PoIQi,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Don't Kill My High,59,Lost Kings,Paper Crowns (Deluxe),https://i.scdn.co/image/ab67616d0000b273bd7fda695042d6a9f4c8074a,"['edm', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'pop rap', 'tropical house']",59,0.674,0.932,8,-4.876,1,0.0718,0.0363,0.0,0.0576,0.826,144.039,180333,4,pop
1BzYFQWjXHLZ0c7AGJtL1Z,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,forever&more,66,ROLE MODEL,Rx,https://i.scdn.co/image/ab67616d0000b273cddfd12bb155ad1091d6eea4,"['bedroom pop', 'pop']",63,0.64,0.645,9,-5.844,1,0.109,0.279,1.18e-05,0.115,0.484,168.03,176440,4,pop
0B7wvvmu9EISAwZnOpjhNI,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,When I Was Your Man,54,Bruno Mars,Unorthodox Jukebox,https://i.scdn.co/image/ab67616d0000b27349055dce3554e72e82082980,"['dance pop', 'pop']",87,0.601,0.271,0,-8.688,1,0.0403,0.937,0.0,0.144,0.411,145.494,213827,4,pop
30VHURM5NOfoZmqp2iKawS,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Butterflies,67,Kacey Musgraves,Golden Hour,https://i.scdn.co/image/ab67616d0000b2732e35d25eb7288830d5540484,"['contemporary country', 'country dawn', 'pop', 'texas country']",69,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,219053,4,pop
1WCEAGGRD066z2Q89ObXTq,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Crazy What Love Can Do,86,David Guetta,Crazy What Love Can Do,https://i.scdn.co/image/ab67616d0000b273654c0a1cb2c30dd8e11c0186,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",87,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,169756,4,pop
5q5gzmbBS5yQzos2BvVr1t,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Nights With You,56,MØ,Nights With You,https://i.scdn.co/image/ab67616d0000b273bd58d7394f4103d9810c8edf,"['dance pop', 'danish pop', 'electropop', 'pop', 'tropical house']",69,0.763,0.671,1,-4.029,0,0.1,0.401,1.16e-05,0.375,0.602,120.06,197495,4,pop
7jqXDgGWkV4w2ctdb2g59o,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,At Least I Had Fun,69,Martin Jensen,At Least I Had Fun,https://i.scdn.co/image/ab67616d0000b273fb391d6588890185afd3435b,"['dance pop', 'danish electronic', 'deep house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']",67,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,170614,4,pop
4DpNNXFMMxQEKl7r0ykkWA,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Play Date,78,Melanie Martinez,Cry Baby (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b2733899712512f50a8d9e01e951,"['alt z', 'electropop', 'pop']",78,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,179867,4,pop
7yCqehT9dKACTFy7YugP0J,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,You & Me,62,Marc E. Bassy,Gossip Columns,https://i.scdn.co/image/ab67616d0000b27314bdd6eb2d059232add0a0a8,"['pop', 'pop rap', 'r&b']",62,0.449,0.635,1,-8.301,1,0.275,0.0413,0.0,0.188,0.608,84.414,218493,4,pop
7up4SX2l8FAnisrUXoGupd,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Wish You Were Here (feat. Khalid),73,Lukas Graham,Wish You Were Here (feat. Khalid),https://i.scdn.co/image/ab67616d0000b2738f3f760f289fd1e54e1ff06f,"['danish pop', 'pop', 'scandipop']",71,0.646,0.64,8,-5.554,1,0.0304,0.00119,0.0,0.138,0.127,105.957,175699,4,pop
4BIuY0oEopXizyP3WvkNrT,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Oh shit…are we in love?,64,Valley,Last Birthday,https://i.scdn.co/image/ab67616d0000b273e661c05b66f93ae82583cafa,"['electropop', 'indietronica', 'pop']",61,0.697,0.515,6,-6.335,1,0.0502,0.0576,1.81e-06,0.294,0.37,95.086,155385,4,pop
6TSO4hwz9WGrEUY7ABGVim,https://open.spotify.com/playlist/6gS3HhOiI17QNojjPuPzqc?si=e8730ae9a05046b8,The Sound of Pop,Lost Me,79,Giveon,Give Or Take,https://i.scdn.co/image/ab67616d0000b2732739e569d6b6d0e0abc8cd9b,"['pop', 'r&b']",80,0.428,0.443,2,-8.955,0,0.101,0.525,1.76e-05,0.219,0.2,87.934,180954,4,pop
